989,1738,"医药中间体,原料药,中小只要企业,血液制品,医药",1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
990,1409,"OTC,抗肿瘤,心脑血管,呼吸道,处方药,医药,中成药",1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
991,1860,"医疗服务,医药流通企业,医药流通,医药",1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
992,1952,"中成药,生物药,地区性医药商业,中药,药材,医药",1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
993,1863,"湖南药店,安徽药店,保健品,医药,中药,药材",1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
994,2552,"中药,植物药,OTC,处方药,药材,医药",1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
995,1872,"医院,中药产业链,中药,医药",1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
996,1924,"医疗服务,医药",1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
997,2015,"制药企业,医药企业,医药",1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
998,1542,"药材经营,人参,药材,医药,中药",1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
999,1675,"新药,大输液,国家一类新药,治疗型输液,营养型输液,医药",1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1000,2080,"心脑血管中成药,老年痴呆中成药,医药研发,医药",1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1001,1609,"中成药,中药,医药",1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1002,2256,"心脑血管,肿瘤,呼吸系统,糖尿病,专利中药,医药,医药研发",1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1003,1610,"心脑血管,肿瘤,医保产品,医药",1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1004,2526,"营养补充剂,医疗材料,手术材料,营养补充",1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1005,2168,"医药研发,药品生产,医药,药品",1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1006,2377,"中药注射剂,聚集中药,剥离化学药,化学药,注射剂,医药",1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1007,2577,"制药企业,制药,医药",1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1008,1868,连锁药店,1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1009,12488,可穿戴设备,1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1010,12750,医疗器械,1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1011,12860,"无菌隔离,配液系统",1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1012,12480,GGVadvise,1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1013,12847,"骨科,心血管,运动医学,医疗器械,医疗服务",1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1014,12706,心脏支架,1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1015,12938,生物传感,1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1016,12915,"医疗器械,制药装备,医疗服务,医药",1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1017,12665,"医疗耗材,医疗",1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1018,1203,"眼科设备,眼科药品,眼科",1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1019,1640,"品牌医药,医药",1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1020,2400,"牙科,齿科",1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1021,1829,"生物制品,生物制药,生物制剂",1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1022,1458,"基因工程,生物芯片",1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1023,2107,"医药工业,医药",1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1024,1701,"疫苗,血液制品",1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1025,2124,"诊断试剂,血筛,诊断",1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1026,1286,"诊断试剂,诊断仪器,食品检测,诊断",1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1027,2137,"疫苗,血液制品",1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1028,2311,"药品,医药",1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1029,1299,"疫苗,单抗,基因工程",1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1030,1303,"疫苗,血液制品",1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1031,2407,"疫苗研发,疫苗",1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1032,1440,"肺炎疫苗,流感疫苗,疫苗",1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1033,2631,干细胞,1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1034,23046,"中小型药企,制药,药企",1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1035,1260,"对比剂生产,对比剂",1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1036,1803,"江苏区域,江苏地区",1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1037,1512,药品原料,1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1038,2694,制药,1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1039,2358,"中药饮片,中药配方颗粒",1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1040,1705,大输液,1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1041,1408,"心脑血管,内分泌,大输液,儿科用药,海外",1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1042,1866,"医药,医药研发,医药技术",1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1043,1620,"儿童药品,儿童药品生产,儿童保健品",1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1044,2271,"药业上游,原材料,原包材",1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1045,2157,"化学药制剂,抗生素,化学药,医药,医药生产",1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1046,1730,"中成药,化学药,生物制品",1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1047,1624,"多肽药品,医药",1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1048,1644,"中枢神经治疗,中枢神经",1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1049,2505,"中成药,生物药,化学药",1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1050,2206,肝素原药,1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1051,2571,美国,1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1052,2060,"原料药,化学制剂",1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1053,2575,"制剂,中药",1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1054,1199,"药物活性原料,中间体,精细化学品定制,医疗服务",1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1055,1061,"药业生产,药品生产,医药,药业",1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1056,404,"生活质量改善,人类健康,农业项目,提供现金流",1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1057,1434,"连锁药店,药店",1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1058,515,"欧美知名品牌,海外知名品牌,药品零售,龙头企业",1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1059,574,"注射剂,生物制药,制药,药店,连锁药店,连锁药房",1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1060,23209,"医院资产,医院",1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1061,5372,"药品批发,合资",1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1062,887,"氨基酸制造,氨基酸,保健品",1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1063,1092,内地医疗,1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1064,1061,"药厂,医药生物",1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1065,346,"西部,四川,制药公司,中药注射,儿童用药,心脑血管",1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1066,2603,过敏性疾病,1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1067,346,儿童药,1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1068,976,保健服务,1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1069,432,抗肿瘤,1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1070,951,"心脑血管,肿瘤",1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1071,280,"制药原料,原药,健康产品",1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1072,13269,"医疗设备,医疗器械",1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1073,17698,"药物生产,医药",1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1074,23205,药企,1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1075,7708,动物保健,1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1076,11724,仿制药,1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1077,404,"灭虫管理,农业,种植,草地,葡萄",1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1078,2845,生物医药,1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1079,24663,"吉林,保健品,医疗器械,食品,纺织,化工",1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1080,1882,中成药,1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1081,2934,"中成药销售,中成药",1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1082,2868,疫苗,1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1083,7158,"保健品,兽医资产",1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1084,2895,医疗服务,1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1085,12309,医疗设备,1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1086,1734,药用辅料,1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1087,636,"药品零售,药品配送",1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
